id,price,sqft,bedrooms,bathrooms,listing_tags,furnishing,tenure,district,landed_vs_high_rise,pool,fitness,balcony
1,1288000.0,2622.0,5.0,5.0,2-storey Terraced House,Partially Furnished,Leasehold,Kuala Langat,landed,True,True,True
2,1600000.0,1847.0,5.0,5.0,3-storey Terraced House,Unfurnished,Leasehold,Puchong,landed,True,False,True
3,400000.0,1100.0,3.0,2.0,Condominium,Partially Furnished,Leasehold,Ampang,high-rise,False,False,True
4,665000.0,1535.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
5,599000.0,1900.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Bangi,landed,True,False,False
6,700000.0,1680.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Ampang,landed,False,False,False
7,400000.0,1100.0,3.0,2.0,1-storey Terraced House,Unfurnished,Leasehold,Sepang,landed,False,False,False
8,545000.0,1340.0,5.0,3.0,Condominium,Unfurnished,Freehold,Rawang,high-rise,True,True,False
9,420000.0,750.0,2.0,2.0,2-storey Terraced House,Unfurnished,Freehold,Ampang,landed,False,False,False
10,268000.0,505.0,1.0,1.0,Condominium,Fully Furnished,Freehold,Damansara,high-rise,True,True,False
11,300000.0,958.0,3.0,2.0,Apartment,Partially Furnished,Freehold,Kajang,high-rise,True,False,False
12,1200000.0,2583.0,5.0,5.0,2-storey Terraced House,Unfurnished,Leasehold,Cheras,landed,True,True,True
13,1980000.0,3900.0,5.0,5.0,Bungalow House,Partially Furnished,Leasehold,Ampang,landed,True,False,True
14,898000.0,2000.0,5.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Subang Jaya,landed,False,False,False
15,280000.0,833.0,3.0,2.0,Apartment,Partially Furnished,Leasehold,Ampang,high-rise,True,False,False
16,533000.0,750.0,3.0,2.0,Service Residence,Partially Furnished,Freehold,Petaling Jaya,high-rise,True,False,False
17,1590000.0,5132.0,5.0,6.0,Semi-Detached House,Unfurnished,Freehold,Kajang,landed,False,False,True
18,725000.0,3000.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Leasehold,Kajang,landed,False,False,False
19,420000.0,750.0,2.0,2.0,2-storey Terraced House,Unfurnished,Freehold,Ampang,landed,False,False,False
20,948000.0,2923.0,5.0,4.0,2.5-storey Terraced House,Unfurnished,Freehold,Seri Kembangan,landed,False,False,False
21,390000.0,1013.0,3.0,2.0,Condominium,Unfurnished,Leasehold,Petaling Jaya,high-rise,True,True,False
22,650000.0,3000.0,5.0,4.0,2-storey Terraced House,Partially Furnished,Freehold,Kajang,landed,False,False,True
23,489000.0,3255.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Cyberjaya,landed,False,False,False
24,3340800.0,8740.0,5.0,5.0,Bungalow House,Unfurnished,Freehold,Subang Jaya,landed,False,False,False
25,1900000.0,2800.0,5.0,3.0,Semi-Detached House,Unfurnished,Freehold,Ampang,landed,False,False,False
26,1280000.0,3091.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Kajang,landed,False,False,True
27,456000.0,3182.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Puchong,landed,False,True,False
28,3000000.0,5702.0,6.0,6.0,3-storey Terraced House,Unfurnished,Freehold,Subang Jaya,landed,True,False,True
29,1200000.0,3000.0,5.0,5.0,Semi-Detached House,Unfurnished,Freehold,Kajang,landed,True,False,False
31,1200000.0,3380.0,6.0,6.0,3-storey Terraced House,Unfurnished,Leasehold,Kuala Selangor,landed,False,False,False
32,475000.0,1000.0,3.0,2.0,1-storey Terraced House,Partially Furnished,Leasehold,Puchong,landed,False,False,False
33,5300000.0,10300.0,7.0,8.0,Bungalow House,Unfurnished,Freehold,Shah Alam,landed,True,False,False
34,404380.0,3000.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Cyberjaya,landed,False,False,False
35,590000.0,1800.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Rawang,landed,False,False,False
36,1200000.0,2690.0,5.0,5.0,2.5-storey Terraced House,Partially Furnished,Freehold,Ampang,landed,False,False,False
37,257000.0,590.0,1.0,1.0,Condominium,Fully Furnished,Freehold,Nilai,high-rise,True,True,True
38,443484.0,2857.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Cyberjaya,landed,False,False,False
39,418859.0,2385.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Cyberjaya,landed,False,False,False
40,458000.0,3200.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Cyberjaya,landed,True,True,True
41,2250000.0,6000.0,6.0,6.0,Bungalow House,Partially Furnished,Leasehold,Ampang,landed,True,True,True
42,483000.0,2859.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Cyberjaya,landed,False,False,False
43,1200000.0,5550.0,5.0,5.0,Bungalow House,Unfurnished,Freehold,Rawang,landed,False,False,False
44,392888.0,2588.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Bangi,landed,True,False,False
45,385937.0,2568.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Cyberjaya,landed,False,False,False
46,1630000.0,2743.0,5.0,5.0,Semi-Detached House,Unfurnished,Leasehold,Kuala Langat,landed,True,True,True
47,950000.0,1680.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
48,228000.0,645.0,2.0,2.0,Service Residence,Partially Furnished,Freehold,Semenyih,high-rise,True,False,True
49,650000.0,2200.0,4.0,3.0,Semi-Detached House,Partially Furnished,Freehold,Sepang,landed,False,False,False
50,411000.0,2880.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Kajang,landed,False,False,False
51,675000.0,180.0,3.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Ampang,landed,False,False,True
52,1200000.0,3000.0,5.0,5.0,Semi-Detached House,Unfurnished,Freehold,Kajang,landed,True,False,False
53,2850000.0,5000.0,8.0,8.0,Semi-Detached House,Unfurnished,Freehold,Ampang,landed,False,False,False
54,495000.0,892.0,3.0,2.0,2-storey Terraced House,Unfurnished,Freehold,Sepang,landed,False,False,False
55,1100000.0,2500.0,5.0,5.0,2-storey Terraced House,Partially Furnished,Freehold,Sungai Buloh,landed,False,False,False
56,680000.0,1700.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Rawang,landed,False,False,False
57,721000.0,4095.0,7.0,6.0,3-storey Terraced House,Unfurnished,Freehold,Rawang,landed,True,False,False
58,5480000.0,10300.0,7.0,8.0,Bungalow House,Unfurnished,Freehold,Shah Alam,landed,True,False,False
59,2300000.0,6296.0,6.0,6.0,Bungalow House,Partially Furnished,Freehold,Kajang,landed,False,False,True
60,4100000.0,9200.0,7.0,6.0,Bungalow House,Unfurnished,Freehold,Petaling Jaya,landed,False,False,False
61,438000.0,1328.0,4.0,3.0,Condominium,Unfurnished,Leasehold,Petaling Jaya,high-rise,True,True,False
62,290000.0,850.0,3.0,2.0,Apartment,Unfurnished,Leasehold,Shah Alam,high-rise,False,False,True
63,510000.0,1700.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
64,780000.0,2199.0,4.0,4.0,Terraced House,Partially Furnished,Freehold,Semenyih,landed,False,False,False
65,1400000.0,3500.0,6.0,5.0,2-storey Terraced House,Unfurnished,Leasehold,Ampang,landed,False,False,False
66,5800000.0,12206.0,7.0,9.0,Bungalow House,Unfurnished,Freehold,Ampang,landed,False,False,False
67,403599.0,3169.0,5.0,4.0,Semi-Detached House,Partially Furnished,Freehold,Puchong,landed,False,False,False
69,1120000.0,2500.0,4.0,5.0,3-storey Terraced House,Partially Furnished,Freehold,Gombak,landed,False,False,False
70,3200000.0,4919.0,5.0,7.0,Semi-Detached House,Partially Furnished,Leasehold,Ampang,landed,True,True,False
71,780000.0,2000.0,5.0,3.0,Terraced House,Unfurnished,Freehold,Kuala Selangor,landed,False,False,True
72,619000.0,2179.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Subang Jaya,landed,False,False,False
73,600800.0,1154.0,4.0,2.0,Service Residence,Partially Furnished,Leasehold,Seri Kembangan,high-rise,True,False,False
74,410000.0,1307.0,3.0,2.0,Townhouse,Partially Furnished,Freehold,Shah Alam,high-rise,False,False,False
75,2980000.0,6380.0,5.0,5.0,Bungalow House,Fully Furnished,Freehold,Cheras,landed,False,True,True
77,756000.0,2700.0,5.0,5.0,Condominium,Partially Furnished,Freehold,Petaling Jaya,high-rise,False,False,False
78,2380000.0,3516.0,5.0,5.0,Semi-Detached House,Fully Furnished,Freehold,Shah Alam,landed,False,False,False
79,650000.0,1200.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Puchong,landed,False,False,False
80,580000.0,1600.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Kajang,landed,False,False,False
81,459670.0,2780.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Sepang,landed,False,False,False
82,990000.0,2240.0,5.0,4.0,2-storey Terraced House,Partially Furnished,Freehold,Klang,landed,False,False,False
83,3340800.0,8740.0,5.0,5.0,Bungalow House,Unfurnished,Freehold,Subang Jaya,landed,False,False,False
84,1280000.0,3800.0,5.0,5.0,Semi-Detached House,Unfurnished,Leasehold,Ampang,landed,False,False,False
85,2800000.0,4500.0,4.0,5.0,Bungalow House,Unfurnished,Freehold,Sungai Buloh,landed,False,False,False
86,2000000.0,2688.0,5.0,5.0,Semi-Detached House,Unfurnished,Freehold,Shah Alam,landed,True,True,True
87,388000.0,1098.0,3.0,2.0,Condominium,Partially Furnished,Freehold,Kajang,high-rise,True,True,True
88,446000.0,1602.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Kuala Langat,landed,False,False,False
89,1180000.0,3090.0,5.0,5.0,Semi-Detached House,Partially Furnished,Leasehold,Shah Alam,landed,False,False,False
90,1760000.0,2899.0,4.0,4.0,Bungalow House,Unfurnished,Freehold,Subang,landed,True,True,False
92,750000.0,1500.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Ampang,landed,False,False,False
93,395000.0,1500.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Rawang,landed,False,False,False
94,918000.0,2000.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Puchong,landed,False,False,False
95,404600.0,980.0,2.0,2.0,Service Residence,Partially Furnished,Leasehold,Sungai Buloh,high-rise,True,True,False
96,850000.0,1920.0,4.0,4.0,2-storey Terraced House,Partially Furnished,Freehold,Shah Alam,landed,False,False,False
97,688000.0,1800.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Kajang,landed,False,False,False
98,6300000.0,19002.0,6.0,6.0,Bungalow House,Unfurnished,Leasehold,Petaling Jaya,landed,False,False,False
99,280000.0,900.0,3.0,1.0,1-storey Terraced House,Unfurnished,Leasehold,Klang,landed,False,False,False
100,1800000.0,3300.0,5.0,6.0,Semi-Detached House,Unfurnished,Leasehold,Shah Alam,landed,False,False,True
101,598000.0,1647.0,3.0,2.0,Apartment,Partially Furnished,Freehold,Sepang,high-rise,True,True,True
103,588000.0,2008.0,4.0,3.0,Duplex,Fully Furnished,Leasehold,Damansara,high-rise,True,True,True
104,190000.0,650.0,3.0,1.0,Apartment,Unfurnished,Leasehold,Petaling Jaya,high-rise,False,False,False
105,950000.0,1800.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Damansara,landed,False,False,False
106,2280000.0,3200.0,5.0,5.0,Semi-Detached House,Fully Furnished,Freehold,Shah Alam,landed,False,False,False
107,800000.0,2400.0,5.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Shah Alam,landed,False,False,False
108,2680000.0,7169.0,6.0,5.0,Bungalow House,Partially Furnished,Freehold,Kajang,landed,False,False,False
109,800000.0,1920.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Bangi,landed,False,False,False
110,460000.0,1700.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Sepang,landed,False,False,True
111,1160000.0,2525.0,4.0,4.0,2-storey Terraced House,Unfurnished,Leasehold,Ampang,landed,False,False,False
112,300000.0,860.0,3.0,2.0,Apartment,Partially Furnished,Freehold,Cheras,high-rise,False,False,False
114,1580000.0,4000.0,5.0,5.0,Bungalow House,Unfurnished,Leasehold,Shah Alam,landed,False,False,True
115,265000.0,550.0,2.0,2.0,Condominium,Partially Furnished,Freehold,Subang Jaya,high-rise,True,True,False
116,200000.0,752.0,3.0,2.0,Apartment,Unfurnished,Freehold,Puchong,high-rise,False,False,False
117,1750000.0,7416.0,6.0,6.0,Bungalow House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
118,998000.0,2518.0,4.0,4.0,Semi-Detached House,Unfurnished,Freehold,Semenyih,landed,False,False,True
119,1980000.0,3900.0,5.0,5.0,Bungalow House,Partially Furnished,Leasehold,Ampang,landed,True,False,True
120,2200000.0,4893.0,6.0,6.0,3-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
121,430000.0,850.0,3.0,2.0,Apartment,Partially Furnished,Leasehold,Ampang,high-rise,True,True,False
122,1700000.0,3250.0,6.0,6.0,Semi-Detached House,Unfurnished,Freehold,Cheras,landed,False,False,True
123,390000.0,971.0,3.0,2.0,Service Residence,Partially Furnished,Leasehold,Subang Jaya,high-rise,True,True,True
124,690000.0,3630.0,6.0,6.0,Semi-Detached House,Unfurnished,Leasehold,Rawang,landed,False,False,False
125,1395000.0,6445.0,5.0,6.0,Bungalow House,Partially Furnished,Freehold,Rawang,landed,False,False,False
126,389973.0,2485.0,4.0,4.0,2-storey Terraced House,Fully Furnished,Freehold,Bangi,landed,False,False,False
127,1260000.0,3481.0,5.0,6.0,3-storey Terraced House,Unfurnished,Freehold,Puchong,landed,False,False,True
128,998000.0,2560.0,5.0,5.0,Semi-Detached House,Partially Furnished,Freehold,Klang,landed,False,False,False
129,1100000.0,3300.0,6.0,5.0,Semi-Detached House,Unfurnished,Freehold,Bangi,landed,False,False,False
130,436888.0,2485.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Bangi,landed,False,False,False
131,499999.0,1300.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Bangi,landed,False,False,False
132,385995.0,2758.0,4.0,4.0,2-storey Terraced House,Unfurnished,Bumi Lot,Bangi,landed,False,False,False
133,650000.0,2119.0,4.0,2.0,2-storey Terraced House,Unfurnished,Leasehold,Ampang,landed,False,False,False
134,367888.0,3048.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Seri Kembangan,landed,False,False,False
135,980000.0,2757.0,4.0,5.0,Terraced House,Partially Furnished,Leasehold,Shah Alam,landed,False,False,False
136,515000.0,849.0,3.0,2.0,Condominium,Fully Furnished,Freehold,Petaling Jaya,high-rise,True,True,True
137,1200000.0,5550.0,5.0,5.0,Bungalow House,Unfurnished,Freehold,Rawang,landed,False,False,False
138,338000.0,878.0,3.0,2.0,Apartment,Partially Furnished,Freehold,Subang Jaya,high-rise,True,True,False
139,3100000.0,3566.0,6.0,6.0,Semi-Detached House,Partially Furnished,Leasehold,Damansara,landed,False,False,False
140,438000.0,1290.0,3.0,2.0,Apartment,Unfurnished,Freehold,Sepang,high-rise,True,True,True
141,499999.0,945.0,4.0,2.0,1.5-storey Terraced House,Partially Furnished,Leasehold,Petaling Jaya,landed,False,False,False
142,570000.0,950.0,3.0,2.0,Service Residence,Partially Furnished,Leasehold,Ampang,high-rise,True,True,True
143,2400000.0,4500.0,5.0,4.0,Semi-Detached House,Unfurnished,Freehold,Damansara,landed,False,False,False
144,1660000.0,4267.0,6.0,6.0,Semi-Detached House,Partially Furnished,Freehold,Cheras,landed,False,False,True
145,1800000.0,5300.0,5.0,5.0,Semi-Detached House,Unfurnished,Leasehold,Shah Alam,landed,True,False,True
146,1300000.0,2110.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Leasehold,Shah Alam,landed,True,True,True
147,860000.0,1600.0,4.0,3.0,Condominium,Partially Furnished,Freehold,Damansara,high-rise,True,True,True
148,325000.0,2770.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Puchong,landed,False,False,False
149,750000.0,1729.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,True,False
150,1200000.0,2583.0,5.0,5.0,2-storey Terraced House,Unfurnished,Leasehold,Cheras,landed,True,True,True
151,290000.0,850.0,3.0,2.0,Apartment,Unfurnished,Leasehold,Shah Alam,high-rise,False,False,True
152,868168.0,2739.0,5.0,4.0,2.5-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
153,720000.0,1701.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
154,1700000.0,6600.0,5.0,5.0,Bungalow House,Partially Furnished,Freehold,Sungai Buloh,landed,False,False,False
155,525000.0,2489.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Semenyih,landed,True,True,False
156,630000.0,3220.0,7.0,7.0,3-storey Terraced House,Unfurnished,Freehold,Kajang,landed,False,False,False
158,775000.0,2024.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
159,620000.0,3214.0,7.0,7.0,3-storey Terraced House,Unfurnished,Freehold,Kajang,landed,False,False,False
160,639000.0,1345.0,3.0,3.0,Service Residence,Partially Furnished,Freehold,Puchong,high-rise,False,True,False
161,3900000.0,5700.0,6.0,6.0,Bungalow House,Unfurnished,Leasehold,Shah Alam,landed,False,False,False
162,88000.0,889.0,2.0,2.0,Condominium,Partially Furnished,Freehold,Cyberjaya,high-rise,False,False,False
163,652000.0,1870.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Rawang,landed,True,True,True
164,1850000.0,4200.0,4.0,4.0,Semi-Detached House,Partially Furnished,Freehold,Petaling Jaya,landed,False,False,False
165,620000.0,1800.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Kajang,landed,False,False,False
166,828000.0,1600.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Puchong,landed,False,False,False
167,1068800.0,2400.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Klang,landed,True,True,True
168,750000.0,1900.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
169,460000.0,1506.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Leasehold,Sungai Buloh,landed,False,False,False
170,868168.0,2739.0,5.0,4.0,2.5-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
171,400000.0,930.0,4.0,2.0,Apartment,Partially Furnished,Freehold,Cheras,high-rise,False,False,False
172,288888.0,500.0,2.0,1.0,Condominium,Partially Furnished,Freehold,Kajang,high-rise,True,True,False
173,1550000.0,3300.0,5.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
174,371000.0,3100.0,4.0,4.0,2-storey Terraced House,Fully Furnished,Freehold,Cyberjaya,landed,False,False,True
175,1100000.0,3400.0,6.0,4.0,Semi-Detached House,Unfurnished,Malay Reserved Land,Bangi,landed,False,False,False
176,938000.0,2080.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Subang Jaya,landed,False,False,False
177,299000.0,872.0,3.0,2.0,Condominium,Partially Furnished,Freehold,Rawang,high-rise,True,False,True
178,580000.0,4000.0,4.0,3.0,Bungalow House,Unfurnished,Leasehold,Semenyih,landed,False,False,False
179,1300000.0,3380.0,6.0,5.0,Semi-Detached House,Unfurnished,Leasehold,Cheras,landed,False,False,True
180,628000.0,1800.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Shah Alam,landed,False,False,False
181,1050000.0,2386.0,5.0,4.0,3-storey Terraced House,Unfurnished,Freehold,Sepang,landed,True,False,False
182,452000.0,969.0,3.0,2.0,Apartment,Unfurnished,Freehold,Cheras,high-rise,True,False,True
183,638000.0,745.0,2.0,2.0,Service Residence,Fully Furnished,Leasehold,Petaling Jaya,high-rise,True,False,False
184,760000.0,1557.0,4.0,4.0,Condominium,Partially Furnished,Freehold,Cheras,high-rise,True,True,False
185,1700000.0,6000.0,5.0,5.0,Bungalow House,Unfurnished,Freehold,Sungai Buloh,landed,True,True,False
186,1260000.0,3481.0,5.0,6.0,3-storey Terraced House,Unfurnished,Freehold,Puchong,landed,False,False,True
187,1100000.0,3300.0,5.0,5.0,3-storey Terraced House,Unfurnished,Leasehold,Gombak,landed,False,False,False
188,678000.0,2196.0,5.0,3.0,2-storey Terraced House,Partially Furnished,Leasehold,Puchong,landed,False,False,False
189,1100000.0,3500.0,5.0,3.0,Semi-Detached House,Partially Furnished,Leasehold,Subang Jaya,landed,False,False,False
190,480000.0,2100.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Semenyih,landed,False,False,False
191,1700000.0,3250.0,6.0,6.0,Semi-Detached House,Unfurnished,Freehold,Cheras,landed,False,False,True
192,490000.0,1367.0,3.0,2.0,2-storey Terraced House,Partially Furnished,Leasehold,Sepang,landed,True,False,True
193,750000.0,1729.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
194,870000.0,1778.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Kuala Selangor,landed,False,False,False
195,465000.0,1100.0,3.0,2.0,2-storey Terraced House,Partially Furnished,Freehold,Gombak,landed,False,False,False
196,1200000.0,3800.0,5.0,4.0,Semi-Detached House,Unfurnished,Freehold,Kajang,landed,True,True,False
197,475000.0,2600.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Puchong,landed,False,False,False
198,917000.0,2550.0,5.0,5.0,2-storey Terraced House,Partially Furnished,Freehold,Sepang,landed,False,False,True
199,199000.0,500.0,2.0,2.0,Condominium,Fully Furnished,Freehold,Putrajaya,high-rise,False,False,False
200,390000.0,3150.0,3.0,2.0,Bungalow House,Partially Furnished,Leasehold,Semenyih,landed,False,False,False
201,750000.0,1729.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,True,False
202,455000.0,1300.0,3.0,2.0,Terraced House,Unfurnished,Freehold,Kajang,landed,False,False,False
203,2300000.0,4800.0,5.0,5.0,Bungalow House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
204,1150000.0,4186.0,5.0,5.0,3-storey Terraced House,Partially Furnished,Freehold,Kajang,landed,False,False,False
205,170000.0,650.0,3.0,2.0,Apartment,Unfurnished,Freehold,Shah Alam,high-rise,False,True,False
206,1583000.0,3007.0,5.0,5.0,3-storey Terraced House,Unfurnished,Leasehold,Seri Kembangan,landed,False,False,False
208,475000.0,2600.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Puchong,landed,False,False,False
209,275000.0,1001.0,2.0,2.0,Condominium,Partially Furnished,Leasehold,Gombak,high-rise,True,True,True
210,428000.0,2315.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Bangi,landed,False,False,False
211,2200000.0,4000.0,5.0,5.0,Semi-Detached House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
212,675000.0,2000.0,4.0,4.0,Condominium,Unfurnished,Leasehold,Seri Kembangan,high-rise,True,True,False
213,2200000.0,2800.0,5.0,5.0,Bungalow House,Partially Furnished,Leasehold,Subang Jaya,landed,True,False,False
214,270000.0,550.0,2.0,1.0,Condominium,Unfurnished,Leasehold,Damansara,high-rise,True,True,False
215,230000.0,789.0,3.0,2.0,Apartment,Partially Furnished,Freehold,Kajang,high-rise,False,False,False
216,270000.0,550.0,2.0,1.0,Service Residence,Unfurnished,Leasehold,Damansara,high-rise,True,True,False
217,2800000.0,7315.0,7.0,7.0,Bungalow House,Fully Furnished,Freehold,Kajang,landed,False,False,True
218,1100000.0,2800.0,4.0,4.0,Semi-Detached House,Unfurnished,Freehold,Shah Alam,landed,False,False,False
219,588800.0,2500.0,5.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Sungai Buloh,landed,False,False,False
220,880000.0,1600.0,4.0,3.0,2-storey Terraced House,Partially Furnished,Freehold,Subang Jaya,landed,False,False,False
221,650000.0,1033.0,3.0,2.0,Condominium,Partially Furnished,Leasehold,Damansara,high-rise,True,True,True
222,490000.0,1367.0,3.0,2.0,2-storey Terraced House,Partially Furnished,Leasehold,Sepang,landed,True,False,True
223,250000.0,1206.0,3.0,2.0,Apartment,Fully Furnished,Freehold,Kajang,high-rise,False,False,True
224,4200000.0,10416.0,6.0,7.0,Bungalow House,Partially Furnished,Freehold,Ampang,landed,False,False,False
225,790000.0,1996.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
226,250000.0,500.0,2.0,2.0,Condominium,Partially Furnished,Freehold,Cyberjaya,high-rise,True,True,False
227,125000.0,719.0,3.0,1.0,Apartment,Unfurnished,Leasehold,Rawang,high-rise,False,False,False
228,429850.0,2598.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Bangi,landed,False,False,False
229,2550000.0,13185.0,4.0,5.0,Bungalow House,Unfurnished,Freehold,Bangi,landed,False,False,False
230,1800000.0,3257.0,5.0,6.0,Semi-Detached House,Unfurnished,Freehold,Cyberjaya,landed,False,True,True
231,1488888.0,2800.0,3.0,3.0,1-storey Terraced House,Fully Furnished,Freehold,Petaling Jaya,landed,False,False,False
232,590000.0,1700.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Sungai Buloh,landed,False,False,False
233,436888.0,2485.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Bangi,landed,False,False,False
234,1250000.0,1800.0,5.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Damansara,landed,False,False,False
235,388000.0,3199.0,4.0,4.0,2-storey Terraced House,Unfurnished,Freehold,Shah Alam,landed,False,True,False
236,1450000.0,3670.0,5.0,5.0,Semi-Detached House,Unfurnished,Leasehold,Kuala Langat,landed,False,False,True
237,800000.0,1729.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Klang,landed,False,False,False
238,280000.0,900.0,3.0,1.0,1-storey Terraced House,Unfurnished,Leasehold,Klang,landed,False,False,False
239,470000.0,849.0,3.0,2.0,Condominium,Fully Furnished,Freehold,Petaling Jaya,high-rise,True,True,True
240,440830.0,1212.0,3.0,2.0,Condominium,Partially Furnished,Freehold,Petaling Jaya,high-rise,True,True,True
241,1190000.0,3000.0,5.0,4.0,2.5-storey Terraced House,Partially Furnished,Freehold,Subang Jaya,landed,False,False,False
242,699000.0,1250.0,3.0,2.0,1.5-storey Terraced House,Unfurnished,Leasehold,Petaling Jaya,landed,False,False,False
243,404380.0,3000.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Cyberjaya,landed,False,False,False
244,265000.0,550.0,2.0,2.0,Condominium,Partially Furnished,Freehold,Subang Jaya,high-rise,True,True,False
245,4200000.0,10416.0,6.0,7.0,Bungalow House,Partially Furnished,Freehold,Ampang,landed,False,False,False
246,700000.0,1868.0,4.0,3.0,2-storey Terraced House,Unfurnished,Leasehold,Shah Alam,landed,False,False,False
247,365000.0,570.0,2.0,2.0,Condominium,Fully Furnished,Freehold,Nilai,high-rise,True,True,True
248,395000.0,1500.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Rawang,landed,False,False,False
249,460000.0,1700.0,4.0,3.0,2-storey Terraced House,Unfurnished,Freehold,Sepang,landed,False,False,True
250,1850000.0,3900.0,5.0,6.0,Semi-Detached House,Partially Furnished,Freehold,Kajang,landed,False,False,True
251,2300000.0,4684.0,5.0,5.0,Semi-Detached House,Partially Furnished,Freehold,Ampang,landed,False,False,False
252,2800000.0,3628.0,6.0,7.0,Zero-Lot Bungalow,Fully Furnished,Freehold,Shah Alam,landed,False,False,False
